iter	Logloss
369	0.01048804248
370	0.01046630765
371	0.01046281121
372	0.01046273442
373	0.01045630696
374	0.01044873701
375	0.01042518683
376	0.01040500794
377	0.01039992568
378	0.01039262534
379	0.01038869921
380	0.01037807957
381	0.01036205081
382	0.01035561746
383	0.01034679873
384	0.01031465993
385	0.01029527625
386	0.010272881
387	0.01026473632
388	0.01026020578
389	0.01026012676
390	0.01025109431
391	0.01024230971
392	0.01022513956
393	0.01022021745
394	0.01020421051
395	0.01019590123
396	0.01018654294
397	0.01018394764
398	0.01016824019
399	0.01014663423
400	0.01012963549
401	0.01012024239
402	0.01010438503
403	0.01009218801
404	0.01008768043
405	0.01007643209
406	0.01006937863
407	0.0100668292
408	0.01006291704
409	0.01004121565
410	0.0100238447
411	0.01000945422
412	0.009996729697
413	0.00999312228
414	0.009968781893
415	0.009948237449
416	0.009936088644
417	0.009929992931
418	0.00991551594
419	0.009904162312
420	0.009891951716
421	0.009884438008
422	0.009877208237
423	0.009877194072
424	0.009857588822
425	0.009852538969
426	0.00984645425
427	0.009842982578
428	0.009832371204
429	0.009816585837
430	0.009792628035
431	0.00978799909
432	0.009780639958
433	0.009773181807
434	0.009773229518
435	0.009747459058
436	0.009740989145
437	0.009731613645
438	0.009706755382
439	0.00968770774
440	0.009676667771
441	0.009670613704
442	0.00967060625
443	0.009662143333
444	0.009657933781
445	0.009648132604
446	0.009648228773
447	0.009641239662
448	0.009641100254
449	0.009620422694
450	0.009607365045
451	0.009602035609
452	0.009601996098
453	0.009599773939
454	0.009586973857
455	0.009578582508
456	0.009578565361
457	0.009573896397
458	0.00957124282
459	0.009548094819
460	0.009538902744
461	0.009538953437
462	0.009535925366
463	0.009535908965
464	0.009525550742
465	0.00951509463
466	0.00951042028
467	0.009507174396
468	0.009503119
469	0.009502984811
470	0.009493795809
471	0.009490694647
472	0.00948194148
473	0.009466561358
474	0.009455554132
475	0.009450474394
476	0.009445690392
477	0.009426504368
478	0.009417341394
479	0.00941205671
480	0.00940847545
481	0.009399945632
482	0.009392777704
483	0.009392797832
484	0.009392739684
485	0.009388588055
486	0.009371775671
487	0.009371792817
488	0.009371843511
489	0.009368761635
490	0.009364464339
491	0.009360911278
492	0.009344175203
493	0.009338479466
494	0.009331199553
495	0.009331197316
496	0.009331197316
497	0.009322858604
498	0.009322795982
499	0.009315794133
500	0.009312866607
501	0.009307600275
502	0.009303675309
503	0.009297842492
504	0.009292560212
505	0.009288722011
506	0.009282322689
507	0.009282310761
508	0.009279413119
509	0.009268422904
510	0.009268422904
511	0.009260625908
512	0.009259524131
513	0.009259437589
514	0.00925587717
515	0.009250928511
516	0.009250928511
517	0.009250955349
518	0.009250898691
519	0.009244411362
520	0.009244411362
521	0.009244396452
522	0.009244396452
523	0.009239646197
524	0.009232894995
525	0.009227651249
526	0.009227695978
527	0.009223439106
528	0.009219109207
529	0.009210581405
530	0.00921055084
531	0.009210526238
532	0.009210526238
533	0.009209648045
534	0.009205146459
535	0.009205146459
536	0.009205140496
537	0.009205138259
538	0.009205074892
539	0.009201011552
540	0.009200992915
541	0.009200983223
542	0.009196484939
543	0.009191305241
544	0.009187741872
545	0.009187711307
546	0.009187796294
547	0.009187796294
548	0.009187762746
549	0.009181207513
550	0.009181249261
551	0.009181156074
552	0.009175557375
553	0.009175560357
554	0.009169459972
555	0.009169630691
556	0.00916428183
557	0.00916216981
558	0.009162165337
559	0.009162166083
560	0.00916218472
561	0.009157738686
562	0.009154263253
563	0.009150455104
564	0.009148746527
565	0.009148763673
566	0.009148724162
567	0.009148705524
568	0.009148630975
569	0.009148642903
570	0.009144605303
571	0.00914460903
572	0.009144562809
573	0.009143993997
574	0.009138039729
575	0.009138035256
576	0.009132370954
577	0.009132336661
578	0.009131505434
579	0.009131008189
580	0.009131008189
581	0.009128758286
582	0.009128758286
583	0.009128712065
584	0.009128811216
585	0.009128679263
586	0.009124705808
587	0.009124606657
588	0.009124606657
589	0.009124617094
590	0.009124605166
591	0.009121369037
592	0.009121354128
593	0.009121354128
594	0.009114698285
595	0.009114686357
596	0.00911467592
597	0.009114719159
598	0.009114717668
599	0.0091146461
600	0.009114561114
601	0.009114662501
602	0.009114549186
603	0.009113355648
604	0.009113383232
605	0.009113394414
606	0.009113210277
607	0.009106218994
608	0.009105649468
609	0.009105704635
610	0.009105704635
611	0.009105707617
612	0.009105707617
613	0.009105707617
614	0.009105616666
615	0.009105624121
616	0.009100636997
617	0.009100636997
618	0.009100562448
619	0.009100622087
620	0.009100622087
621	0.009100645943
622	0.00910064147
623	0.009100631033
624	0.009095361876
625	0.009095303727
626	0.009095291054
627	0.009095344729
628	0.009095343984
629	0.009095343984
630	0.009095343984
631	0.009095311927
632	0.009095328328
633	0.009095284344
634	0.009095282108
635	0.009095289563
636	0.009095299254
637	0.009095306709
638	0.009095302236
639	0.009095317146
640	0.009095305963
641	0.009095353675
642	0.00909528509
643	0.00909528509
644	0.00909528509
645	0.009095311927
646	0.009095311927
647	0.009095311927
648	0.009095311927
649	0.009095311927
650	0.009095311182
651	0.009095288817
652	0.009095288817
653	0.009095339511
654	0.009095339511
655	0.00908836761
656	0.009088267714
657	0.009088325863
658	0.009088293061
659	0.009088301261
660	0.009088272187
661	0.009088220002
662	0.009088266969
663	0.009088266969
664	0.009088266969
665	0.009088266969
666	0.009088334809
667	0.009088334809
668	0.009088246095
669	0.009088246095
670	0.009088246095
671	0.009088246095
672	0.009088246095
673	0.009088246095
674	0.009088246095
675	0.009088246095
676	0.009088246095
677	0.009088246095
678	0.009088246095
679	0.009088246095
680	0.009088246095
681	0.009088246095
682	0.009088246095
683	0.009088246095
684	0.009088246095
685	0.009088246095
686	0.009088246095
687	0.009088246095
688	0.009088246095
689	0.009088246095
690	0.009088246095
691	0.009088246095
692	0.009088246095
693	0.009088246095
694	0.009088246095
695	0.009088246095
696	0.009088246095
697	0.009088246095
698	0.009088246095
699	0.009088246095
700	0.009088246095
701	0.009088246095
702	0.009088246095
703	0.009088246095
704	0.009088246095
705	0.009088246095
706	0.009088246095
707	0.009088246095
708	0.009088246095
709	0.009088246095
710	0.009088246095
711	0.009088246095
712	0.009088246095
713	0.009088246095
714	0.009088246095
715	0.009088246095
716	0.009088246095
717	0.009088246095
718	0.009088246095
719	0.009088246095
720	0.009088246095
721	0.009088246095
722	0.009088246095
723	0.009088246095
724	0.009088246095
725	0.009088246095
726	0.009088246095
727	0.009088246095
728	0.009088246095
729	0.009088246095
730	0.009088246095
731	0.009088246095
732	0.009088246095
733	0.009088246095
734	0.009088246095
735	0.009088246095
736	0.009088246095
737	0.009088246095
738	0.009088246095
739	0.009088246095
740	0.009088246095
741	0.009088246095
742	0.009088246095
743	0.009088246095
744	0.009088246095
745	0.009088246095
746	0.009088246095
747	0.009088246095
748	0.009088246095
749	0.009088246095
750	0.009088246095
751	0.009088246095
752	0.009088246095
753	0.009088246095
754	0.009088246095
755	0.009088246095
756	0.009088246095
757	0.009088246095
758	0.009088246095
759	0.009088246095
760	0.009088246095
761	0.009088246095
762	0.009088246095
763	0.009088246095
764	0.009088246095
765	0.009088246095
766	0.009088246095
767	0.009088246095
768	0.009088246095
769	0.009088246095
770	0.009088246095
771	0.009088246095
772	0.009088246095
773	0.009088246095
774	0.009088246095
775	0.009088246095
776	0.009088246095
777	0.009088246095
778	0.009088246095
779	0.009088246095
780	0.009088246095
781	0.009088246095
782	0.009088246095
783	0.009088246095
784	0.009088246095
785	0.009088246095
786	0.009088246095
787	0.009088246095
788	0.009088246095
789	0.009088246095
790	0.009088246095
791	0.009088246095
792	0.009088246095
793	0.009088246095
794	0.009088246095
795	0.009088246095
796	0.009088246095
797	0.009088246095
798	0.009088246095
799	0.009088246095
800	0.009088246095
801	0.009088246095
802	0.009088246095
803	0.009088246095
804	0.009088246095
805	0.009088246095
806	0.009088246095
807	0.009088246095
808	0.009088246095
809	0.009088246095
810	0.009088246095
811	0.009088246095
812	0.009088246095
813	0.009088246095
814	0.009088246095
815	0.009088246095
816	0.009088246095
817	0.009088246095
818	0.009088246095
819	0.009088246095
820	0.009088246095
821	0.009088246095
822	0.009088246095
823	0.009088246095
824	0.009088246095
825	0.009088246095
826	0.009088246095
827	0.009088246095
828	0.009088246095
829	0.009088246095
830	0.009088246095
831	0.009088246095
832	0.009088246095
833	0.009088246095
834	0.009088246095
835	0.009088246095
836	0.009088246095
837	0.009088246095
838	0.009088246095
839	0.009088246095
840	0.009088246095
841	0.009088246095
842	0.009088246095
843	0.009088246095
844	0.009088246095
845	0.009088246095
846	0.009088246095
847	0.009088246095
848	0.009088246095
849	0.009088246095
850	0.009088246095
851	0.009088246095
852	0.009088246095
853	0.009088246095
854	0.009088246095
855	0.009088246095
856	0.009088246095
857	0.009088246095
858	0.009088246095
859	0.009088246095
860	0.009088246095
861	0.009088246095
862	0.009088246095
863	0.009088246095
864	0.009088246095
865	0.009088246095
866	0.009088246095
867	0.009088246095
868	0.009088246095
869	0.009088246095
870	0.009088246095
871	0.009088246095
872	0.009088246095
873	0.009088246095
874	0.009088246095
875	0.009088246095
876	0.009088246095
877	0.009088246095
878	0.009088246095
879	0.009088246095
880	0.009088246095
881	0.009088246095
882	0.009088246095
883	0.009088246095
884	0.009088246095
885	0.009088246095
886	0.009088246095
887	0.009088246095
888	0.009088246095
889	0.009088246095
890	0.009088246095
891	0.009088246095
892	0.009088246095
893	0.009088246095
894	0.009088246095
895	0.009088246095
896	0.009088246095
897	0.009088246095
898	0.009088246095
899	0.009088246095
900	0.009088246095
901	0.009088246095
902	0.009088246095
903	0.009088246095
904	0.009088246095
905	0.009088246095
906	0.009088246095
907	0.009088246095
908	0.009088246095
909	0.009088246095
910	0.009088246095
911	0.009088246095
912	0.009088246095
913	0.009088246095
914	0.009088246095
915	0.009088246095
916	0.009088246095
917	0.009088246095
918	0.009088246095
919	0.009088246095
920	0.009088246095
921	0.009088246095
922	0.009088246095
923	0.009088246095
924	0.009088246095
925	0.009088246095
926	0.009088246095
927	0.009088246095
928	0.009088246095
929	0.009088246095
930	0.009088246095
931	0.009088246095
932	0.009088246095
933	0.009088246095
934	0.009088246095
935	0.009088246095
936	0.009088246095
937	0.009088246095
938	0.009088246095
939	0.009088246095
940	0.009088246095
941	0.009088246095
942	0.009088246095
943	0.009088246095
944	0.009088246095
945	0.009088246095
946	0.009088246095
947	0.009088246095
948	0.009088246095
949	0.009088246095
950	0.009088246095
951	0.009088246095
952	0.009088246095
953	0.009088246095
954	0.009088246095
955	0.009088246095
956	0.009088246095
957	0.009088246095
958	0.009088246095
959	0.009088246095
960	0.009088246095
961	0.009088246095
962	0.009088246095
963	0.009088246095
964	0.009088246095
965	0.009088246095
966	0.009088246095
967	0.009088246095
968	0.009088246095
969	0.009088246095
970	0.009088246095
971	0.009088246095
972	0.009088246095
973	0.009088246095
974	0.009088246095
975	0.009088246095
976	0.009088246095
977	0.009088246095
978	0.009088246095
979	0.009088246095
980	0.009088246095
981	0.009088246095
982	0.009088246095
983	0.009088246095
984	0.009088246095
985	0.009088246095
986	0.009088246095
987	0.009088246095
988	0.009088246095
989	0.009088246095
990	0.009088246095
991	0.009088246095
992	0.009088246095
993	0.009088246095
994	0.009088246095
995	0.009088246095
996	0.009088246095
997	0.009088246095
998	0.009088246095
999	0.009088246095
